"","time","chord_named","tran_chord_named","roman_num","norm_roman_num","one_lag_tran","two_lag_tran","three_lag_tran","four_lag_tran","composer","piece","Tonality","Type"
"352",168480,"Fmaj","Cmaj","I","I","Amin","Amin","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"353",168660,"Dmin","Amin","vi","vi","Cmaj","Amin","Amin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"354",168780,"Dmin","Amin","vi","vi","Amin","Cmaj","Amin","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"355",168960,"Fmaj","Cmaj","I","I","Amin","Amin","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"356",169140,"Fmaj","Cmaj","I","I","Cmaj","Amin","Amin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"357",169200,"Fmaj","Cmaj","I","I","Cmaj","Cmaj","Amin","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"358",170280,"Fmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"359",170400,"Dmin","Amin","vi","vi","Cmaj","Cmaj","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"360",170640,"Dmin","Amin","vi","vi","Amin","Cmaj","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"361",170880,"Fmaj","Cmaj","I","I","Amin","Amin","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"362",171360,"Fmaj","Cmaj","I","I","Cmaj","Amin","Amin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"363",171840,"Fmaj","Cmaj","I","I","Cmaj","Cmaj","Amin","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"364",172020,"Dmin","Amin","vi","vi","Cmaj","Cmaj","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"365",172140,"Dmin","Amin","vi","vi","Amin","Cmaj","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"366",172320,"Fmaj","Cmaj","I","I","Amin","Amin","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"367",172500,"Dmin","Amin","vi","vi","Cmaj","Amin","Amin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"368",172620,"Dmin","Amin","vi","vi","Amin","Cmaj","Amin","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"369",172800,"Fmaj","Cmaj","I","I","Amin","Amin","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"370",173040,"Amin","Emin","iii","iii","Cmaj","Amin","Amin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"371",174000,"Fmaj","Cmaj","I","I","Emin","Cmaj","Amin","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"372",174720,"Fdom7","Cdom7","V7/IV","V/IV","Cmaj","Emin","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"373",182400,"Gmin","Dmin","ii","ii","Cdom7","Cmaj","Emin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"374",183360,"Gmin","Dmin","ii","ii","Dmin","Cdom7","Cmaj","Emin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"375",186120,"Gdim","Ddim","iiº","iiº","Dmin","Dmin","Cdom7","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"376",191280,"Fmin","Cmin","i","i","Ddim","Dmin","Dmin","Cdom7","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"377",191520,"Fmin","Cmin","i","i","Cmin","Ddim","Dmin","Dmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"378",192000,"Fmin","Cmin","i","i","Cmin","Cmin","Ddim","Dmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"379",192120,"Cmin","Gmin","ii/IV","ii/IV","Cmin","Cmin","Cmin","Ddim","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"380",192480,"Fmin","Cmin","i","i","Gmin","Cmin","Cmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"381",192600,"Cmin","Gmin","ii/IV","ii/IV","Cmin","Gmin","Cmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"382",193920,"Fmin","Cmin","i","i","Gmin","Cmin","Gmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"383",194160,"Edim","Bdim","viiº","viiº","Cmin","Gmin","Cmin","Gmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"384",194400,"Fmin","Cmin","i","i","Bdim","Cmin","Gmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"385",194640,"Edim","Bdim","viiº","viiº","Cmin","Bdim","Cmin","Gmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"386",194880,"Fmin","Cmin","i","i","Bdim","Cmin","Bdim","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"387",195360,"Fmin","Cmin","i","i","Cmin","Bdim","Cmin","Bdim","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"388",195840,"Fmin","Cmin","i","i","Cmin","Cmin","Bdim","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"389",196320,"Fmin","Cmin","i","i","Cmin","Cmin","Cmin","Bdim","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"390",197400,"Gdim","Ddim","iiº","iiº","Cmin","Cmin","Cmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"391",197760,"Fmin","Cmin","i","i","Ddim","Cmin","Cmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"392",198000,"Fmin","Cmin","i","i","Cmin","Ddim","Cmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"393",198240,"Fmin","Cmin","i","i","Cmin","Cmin","Ddim","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"394",198480,"Fmin","Cmin","i","i","Cmin","Cmin","Cmin","Ddim","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"395",200640,"Fdom7","Cdom7","V7/IV","V/IV","Cmin","Cmin","Cmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"396",201600,"Fdom7","Cdom7","V7/IV","V/IV","Cdom7","Cmin","Cmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"397",202320,"Cmin","Gmin","ii/IV","ii/IV","Cdom7","Cdom7","Cmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"398",202560,"Fmin","Cmin","i","i","Gmin","Cdom7","Cdom7","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"399",203040,"Fmin","Cmin","i","i","Cmin","Gmin","Cdom7","Cdom7","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"400",203520,"Fmin","Cmin","i","i","Cmin","Cmin","Gmin","Cdom7","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"401",204000,"Fmin","Cmin","i","i","Cmin","Cmin","Cmin","Gmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"402",204480,"Fdom7","Cdom7","V7/IV","V/IV","Cmin","Cmin","Cmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"403",206400,"Fmin","Cmin","i","i","Cdom7","Cmin","Cmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"404",207360,"Fmin","Cmin","i","i","Cmin","Cdom7","Cmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"405",208320,"Fmaj","Cmaj","I","I","Cmin","Cmin","Cdom7","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"406",209280,"Gmin7","Dmin7","ii7","ii","Cmaj","Cmin","Cmin","Cdom7","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"407",210240,"Gmin7","Dmin7","ii7","ii","Dmin7","Cmaj","Cmin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"408",210720,"Fmaj","Cmaj","I","I","Dmin7","Dmin7","Cmaj","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"409",211200,"Ehalfdim7","Bhalfdim7","viiø7","viiº","Cmaj","Dmin7","Dmin7","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"410",211680,"Fmaj","Cmaj","I","I","Bhalfdim7","Cmaj","Dmin7","Dmin7","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"411",213000,"Fmaj","Cmaj","I","I","Cmaj","Bhalfdim7","Cmaj","Dmin7","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"412",213960,"A#/Bbmaj","Fmaj","IV","IV","Cmaj","Cmaj","Bhalfdim7","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"413",214020,"A#/Bbmaj","Fmaj","IV","IV","Fmaj","Cmaj","Cmaj","Bhalfdim7","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"414",214920,"Fmaj","Cmaj","I","I","Fmaj","Fmaj","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"415",219600,"Cdom7","Gdom7","V7","V","Cmaj","Fmaj","Fmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"416",219840,"Fmaj","Cmaj","I","I","Gdom7","Cmaj","Fmaj","Fmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"417",221760,"Fmaj","Cmaj","I","I","Cmaj","Gdom7","Cmaj","Fmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"418",222120,"Dmin","Amin","vi","vi","Cmaj","Cmaj","Gdom7","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"419",222240,"Dmin","Amin","vi","vi","Amin","Cmaj","Cmaj","Gdom7","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"420",222480,"Fmaj","Cmaj","I","I","Amin","Amin","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"421",222720,"Amin","Emin","iii","iii","Cmaj","Amin","Amin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"422",222960,"Dmin","Amin","vi","vi","Emin","Cmaj","Amin","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"423",223200,"Fmaj","Cmaj","I","I","Amin","Emin","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"424",225360,"Dmin","Amin","vi","vi","Cmaj","Amin","Emin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"425",225420,"Fmaj","Cmaj","I","I","Amin","Cmaj","Amin","Emin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"426",225600,"Fmaj","Cmaj","I","I","Cmaj","Amin","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"427",225660,"Fmaj","Cmaj","I","I","Cmaj","Cmaj","Amin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"428",225720,"Dmin7","Amin7","vi7","vi","Cmaj","Cmaj","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"429",225780,"Fmaj","Cmaj","I","I","Amin7","Cmaj","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"430",225840,"Fmaj","Cmaj","I","I","Cmaj","Amin7","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"431",225900,"Fmaj","Cmaj","I","I","Cmaj","Cmaj","Amin7","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"432",225960,"Dmin7","Amin7","vi7","vi","Cmaj","Cmaj","Cmaj","Amin7","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"433",226020,"Fmaj","Cmaj","I","I","Amin7","Cmaj","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"434",226200,"Dmin","Amin","vi","vi","Cmaj","Amin7","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"435",226260,"Fmaj","Cmaj","I","I","Amin","Cmaj","Amin7","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"436",226440,"Dmin","Amin","vi","vi","Cmaj","Amin","Cmaj","Amin7","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"437",226500,"Fmaj","Cmaj","I","I","Amin","Cmaj","Amin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"438",226560,"Fmaj","Cmaj","I","I","Cmaj","Amin","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"439",227520,"Fmaj","Cmaj","I","I","Cmaj","Cmaj","Amin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"440",229200,"Fmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"441",229440,"Fmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"442",9000,"Dmin","Amin","vi","vi","Cmaj","Cmaj","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"443",9480,"Fmaj","Cmaj","I","I","Amin","Cmaj","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"444",10200,"Fmaj","Cmaj","I","I","Cmaj","Amin","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"445",15540,"Gmin","Dmin","ii","ii","Cmaj","Cmaj","Amin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"446",15780,"Gmin","Dmin","ii","ii","Dmin","Cmaj","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"447",16020,"Gmin","Dmin","ii","ii","Dmin","Dmin","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"448",16260,"Gmin","Dmin","ii","ii","Dmin","Dmin","Dmin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"449",32100,"Fmin","Cmin","i","i","Dmin","Dmin","Dmin","Dmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"450",41280,"Amin","Emin","iii","iii","Cmin","Dmin","Dmin","Dmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"451",53520,"Cmaj","Gmaj","V","V","Emin","Cmin","Dmin","Dmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"452",67560,"Dmin","Amin","vi","vi","Gmaj","Emin","Cmin","Dmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"453",68040,"Fmaj","Cmaj","I","I","Amin","Gmaj","Emin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"454",68760,"Fmaj","Cmaj","I","I","Cmaj","Amin","Gmaj","Emin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"455",74100,"Gmin","Dmin","ii","ii","Cmaj","Cmaj","Amin","Gmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"456",74340,"Gmin","Dmin","ii","ii","Dmin","Cmaj","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"457",74580,"Gmin","Dmin","ii","ii","Dmin","Dmin","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"458",74820,"Gmin","Dmin","ii","ii","Dmin","Dmin","Dmin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"459",90660,"Fmin","Cmin","i","i","Dmin","Dmin","Dmin","Dmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"460",99840,"Amin","Emin","iii","iii","Cmin","Dmin","Dmin","Dmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"461",112080,"Cmaj","Gmaj","V","V","Emin","Cmin","Dmin","Dmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"462",138000,"Dmaj","Amaj","VI","VI","Gmaj","Emin","Cmin","Dmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"463",138240,"Dmaj","Amaj","VI","VI","Amaj","Gmaj","Emin","Cmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"464",138720,"Dmaj","Amaj","VI","VI","Amaj","Amaj","Gmaj","Emin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"465",139320,"Dmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Gmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"466",140400,"Dmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"467",141240,"Dmaj","Amaj","VI","VI","Amaj","Amaj","Amaj","Amaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"468",172200,"Fmaj","Cmaj","I","I","Amaj","Amaj","Amaj","Amaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"469",172680,"Fmaj","Cmaj","I","I","Cmaj","Amaj","Amaj","Amaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"470",183240,"Gmin","Dmin","ii","ii","Cmaj","Cmaj","Amaj","Amaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"471",185160,"A#/Bbmin","Fmin","iv","iv","Dmin","Cmaj","Cmaj","Amaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"472",218880,"Fmaj","Cmaj","I","I","Fmin","Dmin","Cmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"473",224880,"Dmin","Amin","vi","vi","Cmaj","Fmin","Dmin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"474",224940,"Fmaj","Cmaj","I","I","Amin","Cmaj","Fmin","Dmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"475",213120,"A#/Bbmaj","Fmaj","IV","IV","Cmaj","Amin","Cmaj","Fmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"476",214080,"A#/Bbmaj","Fmaj","IV","IV","Fmaj","Cmaj","Amin","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"477",214320,"Gmin","Dmin","ii","ii","Fmaj","Fmaj","Cmaj","Amin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"478",227400,"Dmin","Amin","vi","vi","Dmin","Fmaj","Fmaj","Cmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"479",227460,"Fmaj","Cmaj","I","I","Amin","Dmin","Fmaj","Fmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"480",228360,"Dmin","Amin","vi","vi","Cmaj","Amin","Dmin","Fmaj","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
"481",228420,"Fmaj","Cmaj","I","I","Amin","Cmaj","Amin","Dmin","Dvorak","String Quartet 12, mvt. 1","Major","String Quartet"
